id,num_orders
1028232,170.44443205555672
1127204,169.0041332842867
1212707,161.72262282953272
1082698,40.20428960208352
1400926,58.64811553418002
1284113,111.72568870113128
1197966,121.27433611066203
1132739,99.33645204826246
1057981,0.0
1095932,0.0
1454421,0.0
1149765,34.339128424356744
1166964,41.84735257458837
1010949,50.089062210188956
1409575,397.85320773754927
1181616,143.4549235775021
1456020,84.73349219615045
1264395,99.02979111097875
1472931,96.13585746870467
1412015,175.70154337767156
1461229,174.1945641077317
1014564,167.6332030386128
1485914,0.0
1345389,0.0
1006833,0.0
1174921,0.0
1175393,0.0
1152412,168.73744596790596
1497398,153.01418438154178
1363486,39.45481466835335
1366766,52.11077331590184
1192413,41.962001418341885
1319547,88.19553675143231
1337684,89.46246622616059
1479766,90.51601810514512
1460444,533.7900636213417
1139730,278.7916549732655
1115056,271.51014451851154
1335827,156.55317236018118
1385333,221.51321039010998
1096323,231.06185779964085
1230693,209.12397373724116
1027016,108.83671128629055
1181520,108.52998099240892
1306234,93.9669600829011
1271440,144.12665011333547
1269834,151.6348742635671
1176823,159.8765838991677
1193098,98.775985389614
1034878,80.30548725804954
1010243,254.0826195497217
1451807,253.2424452664809
1016845,263.4045532637748
1198021,540.9534167669339
1413802,221.19852005034681
1231223,209.0626692924236
1274226,194.52101388512926
1425142,208.81731279995745
1211593,205.92337915768348
1419190,158.412231598758
1180223,160.17259676364358
1194932,285.48906506665037
1323477,283.9820857967104
1371595,277.4207247275915
1171521,270.5740335451035
1052384,256.491112226019
1060921,265.119568753905
1261811,95.04456549102531
1246502,81.40173546316214
1497466,89.65678119849679
1232717,91.34515916745795
1136112,72.38122534573623
1196334,515.6129943622238
1349533,278.52496765688477
1463406,262.8017060705205
1447686,161.89829500488054
1336105,151.74952310732056
1012855,197.983058440411
1180646,199.2499879151393
1062490,200.30353979412382
1098228,277.2194393561949
1101375,275.7791405849249
1400016,268.49763013017105
1439889,153.5406579718407
1408468,146.97929690272179
1044490,165.4231228348183
1290002,218.50069600176948
1190633,228.04934341130036
1040430,206.11145934890067
1049366,105.82419689795006
1224120,105.51746660406843
1293810,90.9544456945606
1197335,141.11413572499498
1323989,148.6223598752266
1129467,156.86406951082722
1229328,95.7634710012735
1164395,77.29297286970902
1217722,251.0701051613811
1171266,250.2299308781403
1024905,513.9501487522406
1343027,537.9409023785934
1141892,218.18600566200632
1302404,206.05015490408312
1170447,191.50849949678877
1140772,205.80479841161696
1103484,202.910864769343
1387134,155.39971721041752
1117711,164.13486253617543
1472121,157.1600823753031
1289523,282.4765506783099
1091114,280.9695714083699
1043572,274.408210339251
1103283,521.1196290335693
1265051,507.0367077144848
1168741,515.6651642423709
1052776,92.03205110268482
1206564,78.38922107482165
1302153,86.6442668101563
1083754,88.33264477911746
1097952,75.00988114486992
1251605,69.36871095739573
1333032,512.6004799738834
1086936,275.5124532685443
1088412,259.78919168218
1236400,146.2298219689916
1244516,158.88578061654005
1380381,148.73700871898006
1495062,194.97054405207052
1439647,196.2374735267988
1019214,197.29102540578333
1316160,384.0390010708462
1022008,382.5987022995762
1138248,375.31719184482233
1052922,260.360219686492
1181474,253.79885861737307
1046475,272.2426845494696
1216688,325.32025771642077
1067565,334.8689051259515
1008328,312.93102106355195
1430287,212.64375861260135
1406716,212.33702831871972
1105380,197.7740074092119
1248694,247.93369743964627
1252163,255.4419215898779
1443474,263.6836312254785
1033716,202.5830327159248
1300295,184.11253458436033
1311882,195.47489155771257
1257968,357.8896668760325
1226362,357.0494925927916
1030655,367.2116005900856
1210527,644.7604640932447
1278927,325.0055673766575
1232239,312.8697166187344
1133067,298.32806121144006
1382522,312.62436012626824
1219136,309.7304264839943
